,model,topic,cv,cuci,cnpmi
0,lsi,2,0.31434313999640023,-11.456364268042286,-0.34110119157398044
1,lsi,4,0.3604691460671128,-10.567065343924991,-0.2951486168929819
2,lsi,6,0.33996790473765853,-10.134927008914904,-0.2891903923669115
3,lsi,8,0.3933212923535793,-10.255662538623604,-0.2863605980204612
4,lsi,10,0.41053367347501624,-10.461742251332383,-0.29115541732982453
5,lsi,12,0.42113114238069377,-10.972352407838443,-0.3251655071453668
6,lsi,14,0.4123279341971906,-9.869740855050612,-0.27427480125512615
7,lsi,16,0.40782983904458325,-10.462766052086458,-0.29556047853205075
8,lsi,18,0.4532610009423237,-11.54051113517476,-0.35047629863949925
9,lsi,20,0.43113213364858805,-11.59795000900545,-0.34879823796858667
10,lsi,22,0.45664339354916056,-11.323190735306834,-0.33726585352256266
11,lsi,24,0.492432694937565,-11.834137562447895,-0.36039730929054176
12,lsi,26,0.49380686151138964,-11.968888256467668,-0.3666660116619109
13,lsi,28,0.46304163129211906,-11.960555752221135,-0.35860633062851477
14,lsi,30,0.4657264186964144,-12.220881886034514,-0.3731537154548559
15,lsi,32,0.48217558090400875,-12.342659881129588,-0.3772249451008831
16,lsi,34,0.4851823943784223,-12.003656993690536,-0.3652795751476484
17,lsi,36,0.49027863475555683,-12.080441477550597,-0.3681192877981975
18,lsi,38,0.49697594804041884,-12.697864737272374,-0.3949163155616739
19,lda,2,0.3484559306966013,-7.669026489157279,-0.24427417547182623
20,lda,4,0.5066239831588408,-10.759654169963442,-0.349624422002926
21,lda,6,0.555819883827639,-12.254966641665026,-0.39606306963696053
22,lda,8,0.582855228812588,-12.46077265164201,-0.40444511514377346
23,lda,10,0.5791866840535033,-12.902178198170773,-0.42045367830068237
24,lda,12,0.6041302514237038,-13.428080736552,-0.4392468884956507
25,lda,14,0.567679670108057,-13.1563343427909,-0.4174125847892242
26,lda,16,0.536553915093968,-12.515864299784365,-0.3856531153385237
27,lda,18,0.5069547542559864,-12.268252833995486,-0.3726076011787643
28,lda,20,0.4972186460808169,-12.063655170106923,-0.35727911273445134
29,lda,22,0.46963252914075465,-11.860930024301489,-0.3398601815792332
30,lda,24,0.45662445162283255,-12.1986029014174,-0.35747363990344566
31,lda,26,0.4362320209911973,-11.716649158830489,-0.3365477895469302
32,lda,28,0.4515841625251103,-11.391040774445882,-0.31734937829137433
33,lda,30,0.4523733821576656,-11.592134712648482,-0.3254348718219535
34,lda,32,0.4617832905652608,-11.596141835348401,-0.3210153402381366
35,lda,34,0.45008663008845734,-10.976347436674516,-0.2870710003494112
36,lda,36,0.4223098921279581,-11.023821079916729,-0.2943935248575969
37,lda,38,0.3787476872712682,-10.561536016598392,-0.26670068477294206
38,ldamallet,2,0.7898240264617009,-15.969137232116,-0.5057130965866983
39,ldamallet,4,0.7898240264617009,-15.969137232116,-0.5057130965866983
40,ldamallet,6,0.7898240264617008,-15.969137232116,-0.5057130965866983
41,ldamallet,8,0.7898240264617009,-15.969137232116,-0.5057130965866983
42,ldamallet,10,0.7898240264617009,-15.969137232116001,-0.5057130965866982
43,ldamallet,12,0.789824026461701,-15.969137232116,-0.5057130965866982
44,ldamallet,14,0.789824026461701,-15.969137232116,-0.505713096586698
45,ldamallet,16,0.7898240264617009,-15.969137232116,-0.5057130965866983
46,ldamallet,18,0.789824026461701,-15.969137232116001,-0.5057130965866983
47,ldamallet,20,0.789824026461701,-15.969137232116001,-0.5057130965866982
48,ldamallet,22,0.7898240264617011,-15.969137232116,-0.5057130965866982
49,ldamallet,24,0.789824026461701,-15.969137232116,-0.5057130965866983
50,ldamallet,26,0.789824026461701,-15.969137232116,-0.5057130965866983
51,ldamallet,28,0.789824026461701,-15.969137232116,-0.5057130965866982
52,ldamallet,30,0.7898240264617011,-15.969137232116,-0.5057130965866982
53,ldamallet,32,0.7898240264617009,-15.969137232116,-0.5057130965866983
54,ldamallet,34,0.7898240264617009,-15.969137232116001,-0.5057130965866984
55,ldamallet,36,0.789824026461701,-15.969137232116005,-0.5057130965866984
56,ldamallet,38,0.789824026461701,-15.969137232116006,-0.5057130965866985
