repository_id,repository_owner,repository_name,repository_language,repository_creation_date,repository_update_date,pull_request_id,pull_request_title,pull_request_body,pull_request_state,pull_request_locked,pull_request_creation_date,pull_request_update_date,pull_request_close_date,pull_request_merged,pull_request_mergeable,pull_request_comments,pull_request_reviews,pull_request_review_comments,pull_request_commits,pull_request_additions,pull_request_deletions,pull_request_changed_files,IvanSanchez_commented,IvanSanchez_commented_str,IvanSanchez_approved,IvanSanchez_approved_str,IvanSanchez_changes_requested,IvanSanchez_changes_requested_str,IvanSanchez_dismissed,IvanSanchez_dismissed_str,theashyster_commented,theashyster_commented_str,theashyster_approved,theashyster_approved_str,theashyster_changes_requested,theashyster_changes_requested_str,theashyster_dismissed,theashyster_dismissed_str,mourner_commented,mourner_commented_str,mourner_approved,mourner_approved_str,mourner_changes_requested,mourner_changes_requested_str,mourner_dismissed,mourner_dismissed_str,tmcw_commented,tmcw_commented_str,tmcw_approved,tmcw_approved_str,tmcw_changes_requested,tmcw_changes_requested_str,tmcw_dismissed,tmcw_dismissed_str,Scarysize_commented,Scarysize_commented_str,Scarysize_approved,Scarysize_approved_str,Scarysize_changes_requested,Scarysize_changes_requested_str,Scarysize_dismissed,Scarysize_dismissed_str,perliedman_commented,perliedman_commented_str,perliedman_approved,perliedman_approved_str,perliedman_changes_requested,perliedman_changes_requested_str,perliedman_dismissed,perliedman_dismissed_str,simon04_commented,simon04_commented_str,simon04_approved,simon04_approved_str,simon04_changes_requested,simon04_changes_requested_str,simon04_dismissed,simon04_dismissed_str,davojta_commented,davojta_commented_str,davojta_approved,davojta_approved_str,davojta_changes_requested,davojta_changes_requested_str,davojta_dismissed,davojta_dismissed_str,darcyparker_commented,darcyparker_commented_str,darcyparker_approved,darcyparker_approved_str,darcyparker_changes_requested,darcyparker_changes_requested_str,darcyparker_dismissed,darcyparker_dismissed_str,yohanboniface_commented,yohanboniface_commented_str,yohanboniface_approved,yohanboniface_approved_str,yohanboniface_changes_requested,yohanboniface_changes_requested_str,yohanboniface_dismissed,yohanboniface_dismissed_str,remster_commented,remster_commented_str,remster_approved,remster_approved_str,remster_changes_requested,remster_changes_requested_str,remster_dismissed,remster_dismissed_str,jbccollins_commented,jbccollins_commented_str,jbccollins_approved,jbccollins_approved_str,jbccollins_changes_requested,jbccollins_changes_requested_str,jbccollins_dismissed,jbccollins_dismissed_str,danzel_commented,danzel_commented_str,danzel_approved,danzel_approved_str,danzel_changes_requested,danzel_changes_requested_str,danzel_dismissed,danzel_dismissed_str,BKGiser_commented,BKGiser_commented_str,BKGiser_approved,BKGiser_approved_str,BKGiser_changes_requested,BKGiser_changes_requested_str,BKGiser_dismissed,BKGiser_dismissed_str,anetz89_commented,anetz89_commented_str,anetz89_approved,anetz89_approved_str,anetz89_changes_requested,anetz89_changes_requested_str,anetz89_dismissed,anetz89_dismissed_str,crabmusket_commented,crabmusket_commented_str,crabmusket_approved,crabmusket_approved_str,crabmusket_changes_requested,crabmusket_changes_requested_str,crabmusket_dismissed,crabmusket_dismissed_str,APwhitehat_commented,APwhitehat_commented_str,APwhitehat_approved,APwhitehat_approved_str,APwhitehat_changes_requested,APwhitehat_changes_requested_str,APwhitehat_dismissed,APwhitehat_dismissed_str,Saulzi_commented,Saulzi_commented_str,Saulzi_approved,Saulzi_approved_str,Saulzi_changes_requested,Saulzi_changes_requested_str,Saulzi_dismissed,Saulzi_dismissed_str,fminuti_commented,fminuti_commented_str,fminuti_approved,fminuti_approved_str,fminuti_changes_requested,fminuti_changes_requested_str,fminuti_dismissed,fminuti_dismissed_str,mattgrande_commented,mattgrande_commented_str,mattgrande_approved,mattgrande_approved_str,mattgrande_changes_requested,mattgrande_changes_requested_str,mattgrande_dismissed,mattgrande_dismissed_str,ghybs_commented,ghybs_commented_str,ghybs_approved,ghybs_approved_str,ghybs_changes_requested,ghybs_changes_requested_str,ghybs_dismissed,ghybs_dismissed_str,egoroof_commented,egoroof_commented_str,egoroof_approved,egoroof_approved_str,egoroof_changes_requested,egoroof_changes_requested_str,egoroof_dismissed,egoroof_dismissed_str,MGMsystems_commented,MGMsystems_commented_str,MGMsystems_approved,MGMsystems_approved_str,MGMsystems_changes_requested,MGMsystems_changes_requested_str,MGMsystems_dismissed,MGMsystems_dismissed_str
931135,Leaflet,Leaflet,JavaScript,2010-09-22T16:57:44.000Z,2017-06-22T19:59:25.000Z,117656151,Take devicePixelRatio into account for scrollwheel zoom in win10+chrome,Should fix #4538 as reported by @HarelM,closed,false,2017-04-26T08:18:43.000Z,2017-04-27T14:47:16.000Z,2017-04-27T14:47:12.000Z,true,,0,1,0,1,1,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,1," ",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
931135,Leaflet,Leaflet,JavaScript,2010-09-22T16:57:44.000Z,2017-06-22T19:59:25.000Z,117442087,Add hook points to allow for a proper NoGap plugin,"This is just a subset of changes from #5290.\r\n\r\nMotivation is @mourner's comments in https://github.com/Leaflet/Leaflet/pull/5290#issuecomment-286386260 , about the tile gap not being a core issue. This PR just allows plugin authors to run some code whenever a `GridLayer`  creates or deletes a tile zoom-level container, and whenever a tile becomes fully opaque. That, in turn, will allow much cleaner code for [L.TileLayer.NoGap](https://github.com/Leaflet/Leaflet.TileLayer.NoGap/blob/master/L.TileLayer.NoGap.js), since right now it reimplements the whole tile pruning logic.",closed,false,2017-04-25T09:38:37.000Z,2017-04-27T13:39:00.000Z,2017-04-27T13:38:56.000Z,true,,1,1,0,2,18,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,1," ",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
931135,Leaflet,Leaflet,JavaScript,2010-09-22T16:57:44.000Z,2017-06-22T19:59:25.000Z,118274175,Feat(Bounds): add new methods for 2 missing corners,"As suggested in https://github.com/Leaflet/Leaflet/issues/5475, this PR adds `getTopLeft()` and `getBottomRight()` methods to `Bounds` to retrieve the 2 missing corners (besides `getBottomLeft()` and `getTopRight()` already existing).\r\n\r\nHaving now the 4 corners make `Bounds` more in line with `LatLngBounds`.\r\n\r\nAlso added 4 tests (for each of the corner retrieval methods).\r\n\r\nCloses https://github.com/Leaflet/Leaflet/issues/5475 together with the previous PR https://github.com/Leaflet/Leaflet/pull/5487",closed,false,2017-04-29T13:01:26.000Z,2017-05-11T20:24:20.000Z,2017-05-11T20:24:16.000Z,true,,1,3,2,6,41,5,2,0,,0,,0,,0,,0,,0,,0,,0,,1," ",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1," ",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1," ",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
931135,Leaflet,Leaflet,JavaScript,2010-09-22T16:57:44.000Z,2017-06-22T19:59:25.000Z,118529816,Symlink reference.html to reference-1.0.3.html,"This replaces the `reference.html` file with a symlink to `reference-1.0.0.html` and updates a couple of links around.\r\n\r\nSupersedes #4972, because merge conflicts.",closed,false,2017-05-02T10:47:44.000Z,2017-05-02T11:06:10.000Z,2017-05-02T10:49:41.000Z,true,,0,1,0,1,6426,6425,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1," ",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
931135,Leaflet,Leaflet,JavaScript,2010-09-22T16:57:44.000Z,2017-06-22T19:59:25.000Z,118852383,leaflet-geopackage plugin added,Added the leaflet-geopackage plugin to the Overlay data formats section,closed,false,2017-05-03T20:52:48.000Z,2017-05-04T06:31:26.000Z,2017-05-04T06:31:20.000Z,true,,1,1,0,1,10,0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1," ",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
931135,Leaflet,Leaflet,JavaScript,2010-09-22T16:57:44.000Z,2017-06-22T19:59:25.000Z,118804295,"Replace reference.html symlink with redirect ",,closed,false,2017-05-03T16:38:11.000Z,2017-05-04T14:54:10.000Z,2017-05-04T14:36:44.000Z,true,,3,2,0,1,7,1,3,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1," Hi there and thanks for submitting this!\r\n\r\nHave you tried and verified that this works locally? I think @IvanSanchez tried this approach but couldn't make it work, so I just want to make sure this actually works and not just in theory.",1," :+1: Ok, let's try this live!",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
931135,Leaflet,Leaflet,JavaScript,2010-09-22T16:57:44.000Z,2017-06-22T19:59:25.000Z,118910368,Fix handline Polylines with empty array of LatLngs with canvas renderer,Fixes #5497,closed,false,2017-05-04T07:06:01.000Z,2017-05-04T08:05:20.000Z,2017-05-04T08:05:16.000Z,true,,0,1,0,1,7,5,2,0,,1," ",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
931135,Leaflet,Leaflet,JavaScript,2010-09-22T16:57:44.000Z,2017-06-22T19:59:25.000Z,119001625,Fixing quick start link in docs root,"`examples/quick-start.html` redirects to a 404, `examples/quick-start/` seems to be the correct link.",closed,false,2017-05-04T15:29:55.000Z,2017-05-05T12:56:12.000Z,2017-05-05T12:56:09.000Z,true,,0,1,0,1,1,1,1,0,,1," ",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
931135,Leaflet,Leaflet,JavaScript,2010-09-22T16:57:44.000Z,2017-06-22T19:59:25.000Z,119822901,Always export window.L; fixes #5489,"I ended up fixing this in `Leaflet.js`, but there might be some Rollup trickery that would be a cleaner solution. I'm not familiar enough with Rollup to find it, in that case.",closed,false,2017-05-10T07:59:28.000Z,2017-05-18T08:28:21.000Z,2017-05-18T08:28:15.000Z,true,,0,1,0,2,3,0,1,0,,1," ",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
931135,Leaflet,Leaflet,JavaScript,2010-09-22T16:57:44.000Z,2017-06-22T19:59:25.000Z,119814740,Update banner copyright to include 2017,,closed,false,2017-05-10T07:01:38.000Z,2017-05-10T08:08:23.000Z,2017-05-10T08:04:18.000Z,true,,0,1,0,1,1,1,1,0,,1," ",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
931135,Leaflet,Leaflet,JavaScript,2010-09-22T16:57:44.000Z,2017-06-22T19:59:25.000Z,118272868,Docs(Bounds): change topLeft/bottomRight to corner1/2,"as suggested in issue #5475, and for consistency with https://github.com/Leaflet/Leaflet/pull/5059 (for `LatLngBounds`).\r\n\r\nThe actual relative position of the given corners do not matter for the factory / constructor current functionality: it just determines the min/max coordinate values.",closed,false,2017-04-29T12:13:10.000Z,2017-05-11T20:22:05.000Z,2017-05-11T20:22:01.000Z,true,,0,1,0,1,3,3,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1," :+1:",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
931135,Leaflet,Leaflet,JavaScript,2010-09-22T16:57:44.000Z,2017-06-22T19:59:25.000Z,96079075,Handle edge case of empty bounds on _getBoundsCenterZoom,"Fixes #5153.\r\n\r\n~~Lacking unit tests right now, should be able to whip up one.~~ There's a unit test, and I've made sure that it fails without the fix.",closed,false,2016-12-01T12:24:04.000Z,2017-05-11T20:33:51.000Z,2017-05-11T20:33:47.000Z,true,,0,1,0,3,18,0,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1," This must be one of the narrowest (figuratively as well as literally ;)) use cases I've seen, but :+1: FIX ALL THE THINGS!",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
931135,Leaflet,Leaflet,JavaScript,2010-09-22T16:57:44.000Z,2017-06-22T19:59:25.000Z,84014847,Turn nonBubblingEvents into a documented boolean option,"Derived from conversation in #4882, this turns the (hidden) `nonBubblingEvents` layer option into a new documented (boolean) option, `bubblingEvents`, with explicit different defaults for markers and paths.\n\nThis should keep behaviour the same as now, while documenting why markers don't bubble mouse events to the map (by default).\n\ncc @yohanboniface \n",closed,false,2016-09-05T15:04:44.000Z,2017-05-18T09:15:10.000Z,2017-05-18T09:14:28.000Z,true,,5,2,3,2,20,6,5,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1," ",1," ",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
931135,Leaflet,Leaflet,JavaScript,2010-09-22T16:57:44.000Z,2017-06-22T19:59:25.000Z,120189746,Don't turn enter keypress into clicks on map,"Addresses #5499 by:\r\n\r\n* removing the general transformation of enter `keypress` into `click`\r\n* adding a `keypress` listener for markers with bound popups\r\n\r\nPossible downside: popups or other `click` handlers that added without `bindPopup` will no longer fire when enter is pressed on a focused marker.\r\n\r\nI first tried to fix this in a more general way, but it ends up more of a hack, where we can still end up with a `click` event without mouse coordinates and `latlng`, exactly like #5499 again.",closed,false,2017-05-11T20:05:00.000Z,2017-06-02T09:25:08.000Z,2017-06-02T09:18:46.000Z,true,,1,4,3,5,33,2,4,1," ",1," ",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1," ",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1," ",0,,0,,0,,0,,0,,0,,0,
931135,Leaflet,Leaflet,JavaScript,2010-09-22T16:57:44.000Z,2017-06-22T19:59:25.000Z,120270246,Update plugins.md,leaflet-ruler plugin added.,closed,false,2017-05-12T08:15:42.000Z,2017-05-12T08:23:24.000Z,2017-05-12T08:23:20.000Z,true,,0,1,0,1,9,0,1,0,,1," Looks good!! 👍 ",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
931135,Leaflet,Leaflet,JavaScript,2010-09-22T16:57:44.000Z,2017-06-22T19:59:25.000Z,120540377,ce,,closed,false,2017-05-15T07:35:40.000Z,2017-05-15T07:47:00.000Z,2017-05-15T07:43:05.000Z,true,,1,1,0,1,3,3,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1," ",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
931135,Leaflet,Leaflet,JavaScript,2010-09-22T16:57:44.000Z,2017-06-22T19:59:25.000Z,120979931,Add imageOverlayer image rendering option,"add image randdering option,  imageoverlayer can zoom using interpolation algorithm: nearest-neighbor",closed,false,2017-05-17T05:57:59.000Z,2017-06-10T14:30:20.000Z,2017-06-10T14:30:17.000Z,false,,3,1,2,5,32,11,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1," Hi and thanks for submitting this!\r\n\r\nThe tests are breaking, it looks like you need to adjust to coding style, missing spaces etc.\r\n\r\nI added some comments that I think we need to address before merging this.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
931135,Leaflet,Leaflet,JavaScript,2010-09-22T16:57:44.000Z,2017-06-22T19:59:25.000Z,121450845,Div icon accept node element as option,I have added the option to pass a DOM element to divIcon.\r\nThis will append the element in the div created for the icon.\r\nIf both html and element are passed. The html option will be set.,closed,false,2017-05-19T08:38:19.000Z,2017-06-10T13:56:30.000Z,2017-05-22T07:57:22.000Z,true,,10,3,3,6,22,2,2,0,,1," ",1," ",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1," ",0,,0,,0,
931135,Leaflet,Leaflet,JavaScript,2010-09-22T16:57:44.000Z,2017-06-22T19:59:25.000Z,121633986,Add Easymap to plugin list,Does not totally fit in this subsection but I did not want to create a new section for this.,closed,false,2017-05-20T18:53:00.000Z,2017-05-22T06:38:15.000Z,2017-05-22T06:38:12.000Z,true,,0,1,0,2,9,0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1," :+1: agree that the category isn't perfect, but I think it sort of fits!\r\n\r\nInteresting plugin, btw. I had a similar idea at some point, so it's interesting to see something like this actually being published!",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
931135,Leaflet,Leaflet,JavaScript,2010-09-22T16:57:44.000Z,2017-06-22T19:59:25.000Z,121612426,dont new up layerGroup in live sample,:haircut_man: (because i have nothing better to do on a friday night),closed,false,2017-05-20T06:02:06.000Z,2017-05-22T13:59:47.000Z,2017-05-22T10:34:55.000Z,true,,1,1,0,1,1,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1," ",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
931135,Leaflet,Leaflet,JavaScript,2010-09-22T16:57:44.000Z,2017-06-22T19:59:25.000Z,121512122,Changelog for 1.1.0,"I've gone through the commits since 1.0.3, tried to group them reasonably and hope I didn't mess up too much.",open,false,2017-05-19T14:24:26.000Z,2017-06-02T11:01:35.000Z,,false,true,0,1,2,6,63,0,1,0,,1," I think this is ready. Let's merge just prior to the release.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
931135,Leaflet,Leaflet,JavaScript,2010-09-22T16:57:44.000Z,2017-06-22T19:59:25.000Z,122791375,Fix for issue #5116,"As this filters out custom inputs created from property names (supposedly using innerHTML), they still will become unusable whenever _update() is fired on control.\r\nI believe that this is a different issue coming from design of a module.",closed,false,2017-05-28T10:47:29.000Z,2017-06-01T11:11:15.000Z,2017-06-01T11:11:11.000Z,false,,4,3,0,5,59,0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1," ",2," Hi and thanks for submitting this!\r\n\r\nAfter a quick check, I think I agree the issue with `_update` looks like it's another issue, since that code doesn't query the DOM.\r\n\r\nHowever, it looks like this change only _adds_ to the `_layerControlInputs` array, it never removes inputs when layers are removed. This should be handled in `removeLayer` like @IvanSanchez hints in #5116. Code looks good now, nice moving clearing of array into `_update`.\r\n\r\nOne last thing though, could you rebase this on `master` and change the PR to merge into `master` instead of the changelog branch?",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
